MERGE_ID,ZIPCODE,TOTAL_POP
15189,46704,18850
15162,46705,10734
15124,46706,18630
15130,46710,90816
14807,46711,68452
15127,46714,15330
13888,46721,141210
15130,46723,90816
15130,46725,90816
15130,46730,90816
15134,46731,26182
15098,46732,125555
15134,46733,26182
13888,46737,141210
15130,46738,90816
14807,46740,68452
15192,46741,38251
13888,46742,141210
13888,46743,141210
15134,46745,26182
15075,46746,55513
15162,46747,10734
15130,46748,90816
15145,46750,41344
15146,46755,15062
14807,46759,68452
15098,46760,125555
15149,46761,12039
15130,46763,90816
15098,46764,125555
15130,46765,90816
15127,46766,15330
15098,46767,125555
15145,46770,41344
15075,46771,55513
14807,46772,68452
13888,46773,141210
15159,46774,16008
13888,46776,141210
15145,46777,41344
15162,46779,10734
14807,46781,68452
15130,46783,90816
15098,46784,125555
13888,46785,141210
15098,46786,125555
15098,46787,125555
13888,46788,141210
15145,46791,41344
14807,46792,68452
15162,46793,10734
15098,46794,125555
15098,46795,125555
13888,46797,141210
15130,46798,90816
15130,46799,90816
15178,46802,11086
15179,46803,9758
15180,46804,27245
15181,46805,21306
15182,46806,23560
15183,46807,16072
15184,46808,19309
15130,46809,90816
15186,46814,12281
15187,46815,26522
15188,46816,18116
15189,46818,18850
15130,46819,90816
15191,46825,27931
15192,46835,38251
15193,46845,22117
15194,46901,46601
15195,46902,38547
15105,46910,43132
15194,46911,46601
15583,46913,98189
15194,46914,46601
15583,46915,98189
15220,46917,34961
15194,46919,46601
15583,46920,98189
15098,46922,125555
15583,46923,98189
15233,46926,25934
14900,46928,105804
15583,46929,98189
14900,46930,105804
15235,46931,16980
15583,46932,98189
15224,46933,30591
14900,46936,105804
14900,46938,105804
15235,46939,16980
14807,46940,68452
15145,46941,41344
15230,46943,10111
15230,46946,10111
15220,46947,34961
15220,46950,34961
15105,46951,43132
15223,46952,20308
15224,46953,30591
14900,46957,105804
15233,46958,25934
15194,46959,46601
15098,46960,125555
15220,46961,34961
15230,46962,10111
15583,46967,98189
15098,46968,125555
15233,46970,25934
15105,46974,43132
15235,46975,16980
15220,46978,34961
15583,46979,98189
15105,46982,43132
14807,46984,68452
15220,46985,34961
14900,46986,105804
14900,46987,105804
15105,46988,43132
14900,46989,105804
15145,46990,41344
14807,46991,68452
15247,46992,16759
15583,46994,98189
15098,46996,125555
15583,46998,98189
15251,47001,10422
14454,47003,108410
15253,47006,11885
14454,47010,108410
15276,47011,12007
15256,47012,10188
14455,47016,63507
15340,47017,67929
15340,47018,67929
13095,47020,94503
15264,47022,28139
15271,47023,10473
15364,47024,35904
15264,47025,28139
15364,47030,35904
15340,47031,67929
15340,47032,67929
15253,47034,11885
14455,47035,63507
15364,47036,35904
15271,47037,10473
13095,47038,94503
15276,47040,12007
15340,47041,67929
15271,47042,10473
15276,47043,12007
14455,47060,63507
15318,47102,38198
13181,47104,17730
15290,47106,19893
15416,47108,75796
15284,47110,32817
15283,47111,14533
15284,47112,32817
15284,47114,32817
15284,47115,32817
15452,47116,11783
15309,47117,58718
15452,47118,11783
15290,47119,19893
15416,47120,75796
15292,47122,9979
15452,47123,11783
15290,47124,19893
15416,47125,75796
15318,47126,38198
15297,47129,19527
15298,47130,51494
15309,47135,58718
15309,47136,58718
15284,47137,32817
15340,47138,67929
15416,47140,75796
15340,47141,67929
15309,47142,58718
15318,47143,38198
15416,47145,75796
15340,47147,67929
15309,47150,58718
15309,47160,58718
15284,47161,32817
15340,47162,67929
15340,47163,67929
15416,47164,75796
15416,47165,75796
15416,47166,75796
15317,47167,15014
15318,47170,38198
15319,47172,16059
15452,47175,11783
15340,47177,67929
15322,47201,88202
15323,47203,26008
15318,47220,38198
15344,47223,22690
15340,47224,67929
15323,47226,26008
15340,47227,67929
15318,47229,38198
15340,47230,67929
15340,47231,67929
15322,47232,88202
15322,47234,88202
15322,47235,88202
15335,47240,21068
15340,47243,67929
15322,47244,88202
15322,47246,88202
15322,47247,88202
15340,47250,67929
15322,47260,88202
15335,47263,21068
15322,47264,88202
15344,47265,22690
15340,47270,67929
15322,47272,88202
15322,47273,88202
15348,47274,28770
15322,47280,88202
15322,47281,88202
15344,47282,22690
15322,47283,88202
15353,47302,27783
15354,47303,49082
15355,47304,40811
15355,47305,40811
15355,47306,40811
15354,47320,49082
15395,47324,55262
15395,47325,55262
14807,47326,68452
15364,47327,35904
15395,47330,55262
15364,47331,35904
14872,47334,38344
15364,47335,35904
15354,47336,49082
14939,47337,59488
15354,47338,49082
15385,47339,10028
15354,47340,49082
14602,47341,123973
14900,47342,105804
14939,47344,59488
15385,47345,10028
15385,47346,10028
15377,47348,9828
14939,47351,59488
14939,47352,59488
14454,47353,108410
15385,47354,10028
14602,47355,123973
14872,47356,38344
15395,47357,55262
15385,47358,10028
14807,47359,68452
15389,47360,31924
15389,47361,31924
15389,47362,31924
15353,47367,27783
15354,47368,49082
14807,47369,68452
15393,47371,12371
15354,47373,49082
15395,47374,55262
15354,47380,49082
15393,47381,12371
14602,47382,123973
15354,47383,49082
14939,47384,59488
14939,47385,59488
14872,47386,38344
14939,47387,59488
14872,47388,38344
14602,47390,123973
15385,47393,10028
14602,47394,123973
14900,47396,105804
15409,47401,50204
15410,47403,34826
15411,47404,29012
15409,47405,50204
15409,47406,50204
15414,47408,24776
15416,47420,75796
15416,47421,75796
15417,47424,10403
15441,47427,39954
15411,47429,29012
15441,47431,39954
15452,47432,11783
14948,47433,87942
15410,47434,34826
15322,47436,88202
15429,47437,10113
15441,47438,39954
15441,47441,39954
15441,47443,39954
15429,47446,10113
15322,47448,88202
15441,47449,39954
15416,47451,75796
15416,47452,75796
15417,47453,10403
15416,47454,75796
15441,47455,39954
14948,47456,87942
15417,47457,10403
15409,47458,50204
15410,47459,34826
15441,47460,39954
15416,47462,75796
14948,47464,87942
15441,47465,39954
15416,47467,75796
15322,47468,88202
15416,47469,75796
15416,47470,75796
15441,47471,39954
15450,47501,17535
15498,47512,63569
15452,47513,11783
15495,47514,13456
15495,47515,13456
15498,47516,63569
15479,47519,13414
15284,47520,32817
15473,47521,27163
15417,47522,10403
15472,47523,15699
15498,47524,63569
15284,47525,32817
15473,47527,27163
15498,47528,63569
15441,47529,39954
13568,47531,30357
13568,47532,30357
15498,47535,63569
13568,47536,30357
15472,47537,15699
15472,47541,15699
15472,47542,15699
15473,47546,27163
13568,47550,30357
15284,47551,32817
13568,47552,30357
15479,47553,13414
15498,47557,63569
15479,47558,13414
15498,47561,63569
15441,47562,39954
15473,47564,27163
15498,47567,63569
15498,47568,63569
15284,47574,32817
15473,47575,27163
15284,47576,32817
13568,47577,30357
15498,47578,63569
13568,47579,30357
15473,47580,27163
15416,47581,75796
15511,47584,61795
15472,47585,15699
15495,47586,13456
13568,47588,30357
15473,47590,27163
15498,47591,63569
15498,47596,63569
15498,47597,63569
15498,47598,63569
15502,47601,13896
15511,47610,61795
13568,47611,30357
15524,47612,13304
15511,47613,61795
13568,47615,30357
15524,47616,13304
15511,47619,61795
15510,47620,30199
15511,47630,61795
15510,47631,30199
15535,47633,19955
15511,47634,61795
15511,47635,61795
15511,47637,61795
15531,47638,29589
15524,47639,13304
15498,47640,63569
15524,47648,13304
15511,47649,61795
15511,47654,61795
15511,47660,61795
15524,47665,13304
15511,47666,61795
15526,47670,12352
15511,47683,61795
13594,47708,83549
15529,47710,19527
15530,47711,31457
15531,47712,29589
15532,47713,11032
15533,47714,34107
15534,47715,27063
15535,47720,19955
15536,47725,15851
15537,47802,45236
15538,47803,21102
15539,47804,11020
15540,47805,12852
15541,47807,15732
15541,47809,15732
15572,47832,10251
15441,47833,39954
15545,47834,26687
15545,47836,26687
15545,47837,26687
15498,47838,63569
14948,47840,87942
14948,47841,87942
15551,47842,14815
14948,47846,87942
15551,47847,14815
15498,47848,63569
15537,47849,45236
15537,47850,45236
15545,47853,26687
15551,47854,14815
14948,47855,87942
15545,47857,26687
14948,47858,87942
15600,47859,29713
15572,47860,10251
15498,47861,63569
15545,47862,26687
15580,47863,9608
15498,47865,63569
14948,47866,87942
14948,47868,87942
15537,47869,45236
15537,47871,45236
15572,47872,10251
15545,47874,26687
15580,47876,9608
14948,47879,87942
15551,47880,14815
15545,47881,26687
14948,47882,87942
15551,47884,14815
15580,47885,9608
15583,47901,98189
15582,47904,16277
15583,47905,98189
15584,47906,95525
15585,47909,39373
15600,47916,29713
15640,47917,13201
15584,47918,95525
15583,47920,98189
15640,47921,13201
15630,47922,14775
15583,47923,98189
15583,47924,98189
15617,47925,15206
15583,47926,98189
15551,47928,14815
15583,47929,98189
15583,47930,98189
15584,47932,95525
15600,47933,29713
15583,47940,98189
15583,47941,98189
20710,47942,10530
15033,47943,73947
20710,47944,10530
15098,47946,125555
15630,47948,14775
15637,47949,10015
15583,47950,98189
20710,47951,10530
15637,47952,10015
14948,47954,87942
15583,47955,98189
15098,47957,125555
15637,47958,10015
15098,47959,125555
15617,47960,15206
15033,47963,73947
15033,47964,73947
15600,47965,29713
15551,47966,14815
15583,47967,98189
14948,47968,87942
15584,47969,95525
15583,47970,98189
15583,47971,98189
15584,47974,95525
15583,47975,98189
15583,47977,98189
15630,47978,14775
15098,47980,125555
15583,47981,98189
15584,47982,95525
15583,47983,98189
15637,47987,10015
14948,47989,87942
15637,47990,10015
15640,47991,13201
15583,47992,98189
15640,47993,13201
15583,47994,98189
15098,47995,125555
15583,47997,98189
15644,48001,13176
15685,48002,126623
15685,48003,126623
15685,48005,126623
15676,48006,9589
15649,48009,20107
15685,48014,126623
15704,48015,40235
15652,48017,11805
15653,48021,32353
15685,48022,126623
15674,48023,99585
15656,48025,14543
15657,48026,14480
15696,48027,15553
15644,48028,13176
15660,48030,16422
15680,48032,17445
15662,48033,16064
15663,48034,12590
15664,48035,34788
15665,48036,20980
15666,48038,41057
15674,48039,99585
15668,48040,9956
15685,48041,126623
15670,48042,27291
15671,48043,16305
15672,48044,52289
15673,48045,24604
15674,48047,99585
15674,48048,99585
15676,48049,9589
15674,48050,99585
15678,48051,17319
15674,48054,99585
15680,48059,17445
15681,48060,40831
15674,48062,99585
15674,48063,99585
15674,48064,99585
15685,48065,126623
15686,48066,47388
15687,48067,24458
15815,48069,38083
15815,48070,38083
15690,48071,29694
15691,48072,14970
15692,48073,32798
15674,48074,99585
15694,48075,21790
15695,48076,25386
15696,48079,15553
15697,48080,22494
15698,48081,20635
15699,48082,16549
15700,48083,22507
15701,48084,14231
15702,48085,24660
15703,48088,22255
15704,48089,40235
15705,48091,31106
15706,48092,25680
15707,48093,23037
15708,48094,18028
15685,48095,126623
15674,48096,99585
15685,48097,126623
15712,48098,19582
15713,48101,28200
15714,48103,97528
15715,48104,38315
15716,48105,33905
15717,48108,26164
15714,48109,97528
15719,48111,51488
15720,48114,19702
15721,48116,26638
15722,48117,10124
15723,48118,12552
15728,48120,71852
15725,48122,10727
15726,48124,31732
15727,48125,21273
15728,48126,71852
15729,48127,36501
15730,48128,10682
15731,48130,14420
15753,48131,53642
13942,48133,51329
15734,48134,24682
15735,48135,27665
16066,48137,69782
15737,48138,10371
15721,48139,26638
15753,48140,53642
15740,48141,25366
15759,48143,20845
15742,48144,9952
13942,48145,51329
15744,48146,38098
15745,48150,27127
15746,48152,31173
15747,48154,38642
13942,48157,51329
15714,48158,97528
15753,48159,53642
15751,48160,13785
15752,48161,26470
15753,48162,53642
15719,48164,51488
15765,48165,35659
15756,48166,11569
15757,48167,21534
15758,48168,21781
15759,48169,20845
15760,48170,39963
15761,48173,12700
15762,48174,31515
15763,48176,21447
15768,48177,21926
15765,48178,35659
15734,48179,24682
15767,48180,63131
15768,48182,21926
15769,48183,43182
15770,48184,17643
15771,48185,47618
15772,48186,36506
15773,48187,49148
15774,48188,41025
15775,48189,13632
15781,48190,65293
15781,48191,65293
15778,48192,25883
15779,48193,15623
15780,48195,30047
15781,48197,65293
15782,48198,38186
15783,48201,12814
15784,48202,16603
15785,48203,28409
15786,48204,27997
15787,48205,44045
15788,48206,21954
15789,48207,20252
15790,48208,10234
15791,48209,43209
15792,48210,31017
15794,48211,46120
15794,48212,46120
15795,48213,27712
15796,48214,22759
15797,48215,13565
15791,48216,43209
15728,48217,71852
15728,48218,71852
15801,48219,46931
15802,48220,22319
15803,48221,38727
15804,48223,25336
15805,48224,44439
15806,48225,14554
15791,48226,43209
15808,48227,45380
15809,48228,52130
15810,48229,9556
15811,48230,16976
15812,48234,36140
15813,48235,45063
15814,48236,30607
15815,48237,38083
15816,48238,31743
15817,48239,35524
15818,48240,17722
15819,48301,14127
15820,48302,15360
15821,48304,16009
15822,48306,26691
15823,48307,41369
15824,48309,29135
15825,48310,42766
15826,48312,32720
15827,48313,33952
15828,48314,20245
15829,48315,26563
15830,48316,25404
15831,48317,26610
15838,48320,29549
15833,48322,31265
15834,48323,17708
15835,48324,17350
15836,48326,20298
15837,48327,21559
15838,48328,29549
15839,48329,25009
15840,48331,21503
15841,48334,18540
15842,48335,22398
15843,48336,25486
15844,48340,24307
15845,48341,17139
15846,48342,18407
15847,48346,22567
15848,48348,46938
15848,48350,46938
16066,48353,69782
15848,48356,46938
16066,48357,69782
15848,48359,46938
15854,48360,11651
15855,48362,15141
15685,48363,126623
15685,48367,126623
15685,48370,126623
15859,48371,23155
15860,48374,14049
15861,48375,21801
15862,48377,15244
16066,48380,69782
15864,48381,12605
15865,48382,21945
15866,48383,12701
15867,48386,17434
15868,48390,22898
15869,48393,16111
15923,48401,25228
15896,48411,63781
15902,48412,52019
15999,48413,42648
16086,48414,84729
15938,48415,86059
15685,48416,126623
15938,48417,86059
16086,48418,84729
15923,48419,25228
15880,48420,22078
15902,48421,52019
15923,48422,25228
15883,48423,42178
15999,48426,42648
15923,48427,25228
15685,48428,126623
16086,48429,84729
15888,48430,36738
15999,48432,42648
15890,48433,26497
15999,48434,42648
15902,48435,52019
16086,48436,84729
15932,48437,30600
15896,48438,63781
15896,48439,63781
15685,48440,126623
15999,48441,42648
15899,48442,20669
15685,48444,126623
15999,48445,42648
15902,48446,52019
16086,48449,84729
15923,48450,25228
15905,48451,14767
15685,48453,126623
15685,48454,126623
15685,48455,126623
15999,48456,42648
15938,48457,86059
15911,48458,20538
15938,48460,86059
15685,48461,126623
15914,48462,13266
15902,48463,52019
15902,48464,52019
15999,48465,42648
15685,48466,126623
15999,48467,42648
15999,48468,42648
15923,48469,25228
15999,48470,42648
15923,48471,25228
15685,48472,126623
15925,48473,22507
15685,48475,126623
16086,48476,84729
15929,48502,26332
15929,48503,26332
15930,48504,30926
15931,48505,25710
15932,48506,30600
15933,48507,30607
15883,48509,42178
15896,48519,63781
15936,48529,10271
15937,48532,19375
15938,48601,86059
15939,48602,30119
15940,48603,26913
15941,48604,13074
15938,48607,86059
15943,48609,12461
15957,48610,38058
15991,48611,90823
15957,48612,38058
15957,48613,38058
15981,48614,15349
15972,48615,57060
15981,48616,15349
16080,48617,195400
16080,48618,195400
16475,48619,24009
16475,48621,24009
16080,48622,195400
15956,48623,13993
15957,48624,38058
15958,48625,13152
15972,48626,57060
15979,48627,22868
15973,48628,34215
15979,48629,22868
15979,48630,22868
15991,48631,90823
16080,48632,195400
16080,48633,195400
15991,48634,90823
15986,48635,12264
15979,48636,22868
15972,48637,57060
15971,48638,12922
15972,48640,57060
15973,48642,34215
16475,48647,24009
16086,48649,84729
15991,48650,90823
15957,48651,38058
15991,48652,90823
15979,48653,22868
15979,48654,22868
15981,48655,15349
15957,48656,38058
16080,48657,195400
15991,48658,90823
15991,48659,90823
15986,48661,12264
15972,48662,57060
15996,48701,15605
15991,48703,90823
16001,48705,40771
15991,48706,90823
15992,48708,27262
15999,48720,42648
16001,48721,40771
15938,48722,86059
15996,48723,15605
15938,48724,86059
15999,48725,42648
15999,48726,42648
15685,48727,126623
16001,48728,40771
15685,48729,126623
16022,48730,13562
15999,48731,42648
16005,48732,11483
15996,48733,15605
15938,48734,86059
15999,48735,42648
16001,48737,40771
16001,48738,40771
16001,48739,40771
16001,48740,40771
15685,48741,126623
16001,48742,40771
16001,48743,40771
15685,48744,126623
16001,48745,40771
15685,48746,126623
15938,48747,86059
16001,48748,40771
15991,48749,90823
16022,48750,13562
15999,48754,42648
15999,48755,42648
15991,48756,90823
15938,48757,86059
15999,48759,42648
15685,48760,126623
16001,48761,40771
16001,48762,40771
15991,48763,90823
15991,48765,90823
15991,48766,90823
15999,48767,42648
16035,48768,9832
15991,48770,90823
16037,48801,16708
16096,48806,25201
16096,48807,25201
16052,48808,56480
16041,48809,11015
16100,48811,12475
16043,48813,21182
16299,48815,18886
16077,48816,14873
15938,48817,86059
16100,48818,12475
16076,48819,29520
16049,48820,16641
16115,48821,61709
16061,48822,23162
16052,48823,56480
16053,48825,12596
16054,48827,15971
16103,48829,35242
16086,48831,84729
16037,48832,16708
16068,48834,56854
16096,48835,25201
16060,48836,13510
16061,48837,23162
16062,48838,22542
16063,48840,12501
16086,48841,84729
16065,48842,20432
16066,48843,69782
16096,48845,25201
16068,48846,56854
15972,48847,57060
16086,48848,84729
16068,48849,56854
16103,48850,35242
16068,48851,56854
16103,48852,35242
16096,48853,25201
16076,48854,29520
16077,48855,14873
15972,48856,57060
16086,48857,84729
16080,48858,195400
16068,48860,56854
16061,48861,23162
16083,48864,20148
16068,48865,56854
16086,48866,84729
16086,48867,84729
16068,48870,56854
15972,48871,57060
16086,48872,84729
16068,48873,56854
16096,48874,25201
16092,48875,10186
16115,48876,61709
16037,48877,16708
16080,48878,195400
16096,48879,25201
16097,48880,10669
16068,48881,56854
16080,48883,195400
16100,48884,12475
16062,48885,22542
16103,48886,35242
16103,48888,35242
15972,48889,57060
16068,48890,56854
16080,48891,195400
16086,48892,84729
16080,48893,195400
16068,48894,56854
16110,48895,11189
16080,48896,195400
16068,48897,56854
16113,48906,26634
16114,48910,34560
16115,48911,61709
16116,48912,17035
16115,48915,61709
16118,48917,32062
16115,48933,61709
16120,49001,22095
16121,49002,18786
16122,49004,15645
16123,49006,26455
16124,49007,10762
16125,49008,16186
16126,49009,57540
16127,49010,19825
16149,49011,9777
16147,49012,25915
16188,49013,28983
16131,49014,48986
16132,49015,46808
16133,49017,29804
16131,49021,48986
16135,49022,43622
16136,49024,28552
16188,49026,28983
16188,49027,28983
13888,49028,141210
16131,49029,48986
13888,49030,141210
16211,49031,89168
13888,49032,141210
16131,49033,48986
16132,49034,46808
16146,49036,32731
16147,49037,25915
16135,49038,43622
16149,49040,9777
13888,49042,141210
16135,49043,43622
16211,49045,89168
16133,49046,29804
16154,49047,14805
16155,49048,25581
16131,49050,48986
16131,49051,48986
16131,49052,48986
16132,49053,46808
16126,49055,57540
16188,49056,28983
16211,49057,89168
16163,49058,19127
16133,49060,29804
13888,49061,141210
16211,49064,89168
16211,49065,89168
16131,49066,48986
13888,49067,141210
16170,49068,14646
16127,49070,19825
16211,49071,89168
13888,49072,141210
16068,49073,56854
16155,49074,25581
13888,49075,141210
16131,49076,48986
16126,49078,57540
16179,49079,13606
16180,49080,15802
16146,49082,32731
16132,49083,46808
16135,49084,43622
16184,49085,23804
13888,49087,141210
16132,49088,46808
13888,49089,141210
16188,49090,28983
16189,49091,19872
16131,49092,48986
16191,49093,18380
16149,49094,9777
13888,49095,141210
16068,49096,56854
16195,49097,10326
16211,49098,89168
13888,49099,141210
16200,49101,19690
16211,49102,89168
16200,49103,19690
16200,49104,19690
16200,49106,19690
16203,49107,10382
16211,49111,89168
16205,49112,10171
15032,49113,76496
16208,49115,13034
16208,49116,13034
15032,49117,76496
16208,49119,13034
16211,49120,89168
16208,49125,13034
16211,49126,89168
16214,49127,10694
16208,49128,13034
15032,49129,76496
13888,49130,141210
16218,49201,83836
16219,49202,20661
16220,49203,38280
16227,49220,15496
16222,49221,64129
16223,49224,19783
16146,49227,32731
13927,49228,44438
15753,49229,53642
16227,49230,15496
16228,49232,9722
16227,49233,15496
16218,49234,83836
16222,49235,64129
15714,49236,97528
16223,49237,19783
15753,49238,53642
15714,49240,97528
16223,49241,19783
16237,49242,18190
16131,49245,48986
16218,49246,83836
16222,49247,64129
16222,49248,64129
16218,49249,83836
16218,49250,83836
16076,49251,29520
16218,49252,83836
16222,49253,64129
16218,49254,83836
13888,49255,141210
16222,49256,64129
15714,49259,97528
15714,49261,97528
16218,49262,83836
16227,49263,15496
16076,49264,29520
16222,49265,64129
16237,49266,18190
13927,49267,44438
16222,49268,64129
16218,49269,83836
15753,49270,53642
16218,49271,83836
15714,49272,97528
13888,49274,141210
15753,49276,53642
15714,49277,97528
16222,49279,64129
16218,49282,83836
16218,49283,83836
16218,49284,83836
15714,49285,97528
16271,49286,14797
15714,49287,97528
13888,49288,141210
16222,49289,64129
16275,49301,18701
16286,49302,27659
16295,49303,10933
16420,49304,30367
16080,49305,195400
16308,49306,42981
16281,49307,21954
16420,49309,30367
16080,49310,195400
16420,49312,30367
16285,49315,19915
16286,49316,27659
16295,49318,10933
16288,49319,24094
16080,49320,195400
16290,49321,16241
16103,49322,35242
16336,49323,60680
16068,49325,56854
16062,49326,22542
16295,49327,10933
16336,49328,60680
16103,49329,35242
16288,49330,24094
16299,49331,18886
16080,49332,195400
16301,49333,11191
16336,49335,60680
16080,49336,195400
16304,49337,12088
16281,49338,21954
16103,49339,35242
16080,49340,195400
16308,49341,42981
16080,49342,195400
16103,49343,35242
16336,49344,60680
16312,49345,13040
16080,49346,195400
16103,49347,35242
16315,49348,12153
16080,49349,195400
16317,49401,20735
16420,49402,30367
16288,49403,24094
16328,49404,49945
16420,49405,30367
16323,49406,9975
16323,49408,9975
16423,49410,36672
16338,49411,18413
16326,49412,11065
16345,49415,58069
16328,49417,49945
16329,49418,27417
16336,49419,60680
16420,49420,30367
16080,49421,195400
16333,49423,44997
16334,49424,52886
16080,49425,195400
16336,49426,60680
16337,49428,25420
16338,49431,18413
16333,49434,44997
16328,49435,49945
16420,49436,30367
16080,49437,195400
16345,49440,58069
16344,49441,36308
16345,49442,58069
16346,49444,29456
16347,49445,20784
16080,49446,195400
16345,49448,58069
16420,49449,30367
16188,49450,28983
16345,49451,58069
16080,49452,195400
16336,49453,60680
16420,49454,30367
16080,49455,195400
16357,49456,18581
16358,49457,10565
16420,49458,30367
16080,49459,195400
16334,49460,52886
16080,49461,195400
16363,49464,27481
16364,49503,35940
16365,49504,39994
16366,49505,31216
16367,49506,31354
16368,49507,35459
16369,49508,39148
16370,49509,26720
16371,49512,15448
16372,49519,27424
16373,49525,27383
16374,49534,21570
16328,49544,49945
16376,49546,31880
16377,49548,30524
16378,49601,21997
16466,49611,19274
16466,49612,19274
16423,49613,36672
16423,49614,36672
16466,49615,19274
16423,49616,36672
16423,49617,36672
16378,49618,21997
16423,49619,36672
16414,49620,10234
16439,49621,61522
16466,49622,19274
16420,49623,30367
16423,49625,36672
16423,49626,36672
16466,49627,19274
16423,49628,36672
16433,49629,11812
16403,49630,17636
16080,49631,195400
15979,49632,22868
16440,49633,69371
16423,49634,36672
16423,49635,36672
16403,49636,17636
16439,49637,61522
16423,49638,36672
16080,49639,195400
16403,49640,17636
16420,49642,30367
16439,49643,61522
16420,49644,30367
16423,49645,36672
16440,49646,69371
16466,49648,19274
16414,49649,10234
16403,49650,17636
16440,49651,69371
16439,49653,61522
16439,49654,61522
16080,49655,195400
16420,49656,30367
16440,49657,69371
16466,49659,19274
16423,49660,36672
16440,49663,69371
16403,49664,17636
16080,49665,195400
16440,49666,69371
16440,49667,69371
16440,49668,69371
16439,49670,61522
16439,49674,61522
16423,49675,36672
16433,49676,11812
16080,49677,195400
16080,49679,195400
16440,49680,69371
16439,49682,61522
16439,49683,61522
16439,49684,61522
16440,49686,69371
16080,49688,195400
16423,49689,36672
16433,49690,11812
16458,49701,17110
16458,49705,17110
16493,49706,70135
16447,49707,22701
16475,49709,24009
16502,49710,52223
16493,49712,70135
16493,49713,70135
16502,49715,52223
16493,49716,70135
16493,49717,70135
16458,49718,17110
16469,49719,12350
16493,49720,70135
16458,49721,17110
16493,49722,70135
16502,49724,52223
16469,49725,12350
16469,49726,12350
16493,49727,70135
16502,49728,52223
16493,49729,70135
16466,49730,19274
16440,49733,69371
16468,49735,21602
16469,49736,12350
16470,49738,9924
16493,49740,70135
16475,49743,24009
16001,49744,40771
16469,49745,12350
16475,49746,24009
16001,49747,40771
16502,49748,52223
16493,49749,70135
16468,49751,21602
16502,49752,52223
16001,49753,40771
16493,49755,70135
16475,49756,24009
16495,49757,1174
16475,49759,24009
16502,49760,52223
16502,49762,52223
16493,49764,70135
16475,49765,24009
16001,49766,40771
16502,49768,52223
16493,49769,70135
16493,49770,70135
16469,49774,12350
16495,49775,1174
16001,49776,40771
16001,49777,40771
16001,49779,40771
16502,49780,52223
16502,49781,52223
16501,49782,657
16502,49783,52223
16502,49788,52223
16493,49791,70135
16502,49793,52223
16493,49795,70135
16493,49796,70135
16493,49799,70135
16509,49801,76227
16509,49802,76227
16600,49805,32481
16524,49806,13927
16509,49807,76227
16545,49808,84747
16509,49812,76227
16545,49814,84747
16509,49815,76227
16524,49816,13927
16560,49817,11729
16509,49818,76227
16509,49819,76227
16502,49820,52223
16509,49821,76227
16524,49822,13927
16524,49825,13927
16524,49826,13927
16502,49827,52223
16528,49829,18027
16509,49831,76227
16545,49833,84747
16509,49834,76227
16560,49835,11729
16502,49836,52223
16534,49837,9795
16502,49838,52223
16502,49839,52223
16502,49840,52223
16545,49841,84747
16509,49847,76227
16509,49848,76227
16541,49849,12242
16509,49852,76227
16502,49853,52223
16560,49854,11729
16545,49855,84747
16546,49858,12088
16545,49861,84747
16524,49862,13927
16509,49863,76227
16560,49864,11729
16545,49866,84747
16502,49868,52223
16509,49870,76227
16545,49871,84747
16560,49872,11729
16509,49873,76227
16509,49874,76227
16509,49876,76227
16545,49877,84747
16560,49878,11729
16545,49879,84747
16545,49880,84747
16509,49881,76227
16502,49883,52223
16502,49884,52223
16545,49885,84747
16509,49886,76227
16509,49887,76227
16545,49891,84747
16509,49892,76227
16509,49893,76227
16528,49894,18027
16502,49895,52223
16509,49896,76227
16600,49901,32481
16545,49902,84747
16545,49903,84747
16600,49905,32481
16545,49908,84747
16620,49910,24493
16620,49911,24493
16620,49912,24493
16600,49913,32481
16545,49915,84747
16596,49916,14169
16600,49917,32481
16600,49918,32481
16545,49919,84747
16545,49920,84747
16596,49921,14169
16596,49922,14169
16620,49925,24493
16545,49927,84747
16620,49929,24493
16600,49930,32481
16596,49931,14169
16600,49934,32481
16545,49935,84747
16620,49938,24493
16600,49942,32481
16600,49945,32481
16545,49946,84747
16620,49947,24493
16545,49948,84747
16600,49950,32481
16545,49952,84747
16620,49953,24493
16596,49955,14169
16545,49958,84747
16620,49959,24493
16545,49960,84747
16545,49961,84747
16545,49962,84747
16600,49963,32481
16545,49965,84747
16545,49967,84747
16620,49968,24493
16545,49969,84747
16545,49970,84747
16620,49971,24493
16702,50001,20236
16654,50002,62351
16796,50003,61607
16732,50005,64128
16842,50006,30226
16636,50007,28460
16658,50008,83329
16628,50009,16136
16629,50010,60658
16632,50011,34704
16632,50012,34704
16632,50014,34704
16654,50020,62351
16634,50021,26982
16654,50022,62351
16636,50023,28460
16654,50025,62351
16654,50026,62351
16685,50027,24664
16750,50028,31871
16654,50029,62351
16817,50032,59409
16798,50033,45580
16947,50034,9655
16634,50035,26982
16646,50036,22596
16796,50038,61607
16806,50039,12566
16842,50041,30226
16654,50042,62351
17461,50044,17743
16629,50046,60658
16817,50047,59409
16654,50048,62351
16658,50049,83329
17172,50050,12044
16732,50051,64128
16658,50052,83329
16750,50054,31871
16750,50055,31871
16750,50056,31871
16658,50057,83329
16654,50058,62351
16658,50060,83329
16798,50061,45580
16658,50062,83329
16796,50063,61607
17172,50064,12044
16658,50065,83329
16806,50066,12566
16658,50067,83329
16658,50068,83329
16796,50069,61607
